,longitude,latitude
988,-118.787094,34.019545
989,-118.805114,34.001239
990,-118.821579,34.013959
991,-118.84038,34.027527
992,-118.854653,34.034214999999996
993,-118.896159,34.039207
994,-118.928048,34.045847
995,-118.938081,34.043383
996,-118.944887329171,34.0453397020464
997,-118.954722,34.048167
998,-118.977751,34.059822
999,-118.99698000000001,34.065943
1000,-119.004644,34.066231
1001,-119.037494,34.083110999999995
1002,-119.063806806195,34.0890754522035
1003,-119.069959,34.090469999999996
1004,-119.088536,34.09831
1005,-119.09821600000001,34.099334
1006,-119.10978399999999,34.094566
1007,-119.130169,34.100102
1008,-119.18863999999999,34.139005
1009,-119.20313999999999,34.144504999999995
1010,-119.211241,34.144905
1011,-119.216441,34.146105
1012,-119.225267883658,34.158306592938594
1013,-119.227743,34.161728
1014,-119.237142,34.175804
1015,-119.257043,34.213304
1016,-119.265927,34.234609
1017,-119.270144,34.252902999999996
1018,-119.273694327306,34.2587501802301
1019,-119.278644,34.266902
1020,-119.290945,34.274902
1021,-119.302131,34.272760999999996
1022,-119.313034,34.275689
1023,-119.337475,34.290576
1024,-119.349187,34.304383
1025,-119.370356,34.319486
1026,-119.37577999999999,34.321118
1027,-119.388249,34.317398
1028,-119.390449,34.318197999999995
1029,-119.42777,34.353016
1030,-119.431066,34.355297
1031,-119.435888,34.355838999999996
1032,-119.46103600000001,34.374064
1033,-119.472678,34.375628
1034,-119.478265424859,34.3771973988722
1035,-119.510655,34.386295
1036,-119.536957,34.395495
1037,-119.559459,34.413395
1038,-119.616862,34.420995
1039,-119.638864,34.415696
1040,-119.648664,34.417396
1041,-119.671866,34.416095999999996
1042,-119.68816699999999,34.412497
1043,-119.68466599999999,34.408297
1044,-119.691749,34.403154
1045,-119.709067,34.395396999999996
1046,-119.72936899999999,34.395897
1047,-119.74547,34.402898
1048,-119.785871,34.415997
1049,-119.794771,34.417597
1050,-119.835771,34.415796
1051,-119.853771,34.407996
1052,-119.873971,34.408795
1053,-119.925227,34.433931
1054,-119.956433,34.435288
1055,-119.971951,34.444641
1056,-120.008077,34.460446999999995
1057,-120.038828,34.463434
1058,-120.050682,34.461650999999996
1059,-120.088591,34.460208
1060,-120.097212,34.461808999999995
1061,-120.118411,34.469927
1062,-120.141165,34.473405
1063,-120.183505,34.470372
1064,-120.225498,34.470587
1065,-120.238002,34.468098
1066,-120.25777,34.467451
1067,-120.283001,34.468354
1068,-120.295051,34.470622999999996
1069,-120.299169,34.469730999999996
1070,-120.301822,34.467076999999996
1071,-120.341369,34.458788999999996
1072,-120.441975,34.451512
1073,-120.451425,34.447094
1074,-120.47137599999999,34.447846
1075,-120.47661,34.475131
1076,-120.480372,34.481059
1077,-120.490523,34.490075
1078,-120.50429222290201,34.511737575871294
1079,-120.511421,34.522953
1080,-120.524776,34.531290999999996
1081,-120.581293,34.556959
1082,-120.608355,34.556656
1083,-120.612005,34.553564
1084,-120.622575,34.554017
1085,-120.637805,34.56622
1086,-120.64573899999999,34.581035
1087,-120.640244,34.604406
1088,-120.62512699999999,34.634488999999995
1089,-120.60197,34.692095
1090,-120.60045,34.70464
1091,-120.60167200000001,34.709721
1092,-120.614852,34.730709
1093,-120.62631999999999,34.738071999999995
1094,-120.637415,34.755894999999995
1095,-120.62297,34.7933
1096,-120.616296,34.816308
1097,-120.609898,34.842751
1098,-120.610266,34.85818
1099,-120.616325,34.866738999999995
1100,-120.639283,34.880413
1101,-120.642212,34.894145
1102,-120.647328,34.901133
1103,-120.662889,34.901182999999996
1104,-120.670835,34.904115
1105,-120.64890505130701,34.9743932158666
1106,-120.63999,35.002963
1107,-120.63356999999999,35.033085
1108,-120.629931,35.061515
1109,-120.629583,35.078362
1110,-120.630957,35.101941
1111,-120.635787,35.123805
1112,-120.644311,35.139616
1113,-120.651134,35.147768
1114,-120.662475,35.153357
1115,-120.667994,35.152029999999996
1116,-120.675074,35.153061
1117,-120.68697399999999,35.160708
1118,-120.698906,35.171192
1119,-120.704203,35.173206
1120,-120.714185,35.175998
1121,-120.734231,35.178472
1122,-120.74887,35.177794999999996
1123,-120.754823,35.174701
1124,-120.756862,35.169208
1125,-120.756086,35.160458999999996
1126,-120.760492,35.15971
1127,-120.778998,35.168897
1128,-120.786076,35.177665999999995
1129,-120.805258,35.184973
1130,-120.84667400000001,35.204429
1131,-120.856047,35.206486999999996
1132,-120.873046,35.225688
1133,-120.89679,35.247876999999995
1134,-120.89687599999999,35.25399
1135,-120.889354,35.277819
1136,-120.87957,35.294184
1137,-120.86720000000001,35.327154
1138,-120.862684,35.346776
1139,-120.862133,35.360763
1140,-120.86609899999999,35.393045
1141,-120.869209,35.403276
1142,-120.88475700000001,35.430195999999995
1143,-120.896862,35.442243
1144,-120.907937,35.449069
1145,-120.946546,35.446715
1146,-120.95074199999999,35.44802
1147,-120.955863,35.453742999999996
1148,-120.969436,35.460197
1149,-120.976122,35.459027999999996
1150,-121.003359,35.46071
1151,-121.025621,35.484598
1152,-121.05308,35.507529999999996
1153,-121.059913,35.509671
1154,-121.101595,35.548814
1155,-121.126027,35.593058
1156,-121.133556,35.600455
1157,-121.143561,35.606046
1158,-121.166712,35.635399
1159,-121.188897,35.643138
1160,-121.195291,35.640734
1161,-121.251034,35.656641
1162,-121.272322,35.666711
1163,-121.28497300000001,35.674109
1164,-121.289794,35.689428
1165,-121.29647299999999,35.696824
1166,-121.304583,35.701794
1167,-121.314632,35.71331
1168,-121.315786,35.75252
1169,-121.324918,35.769346999999996
1170,-121.332449,35.783106
1171,-121.346362833935,35.7951826441526
1172,-121.356737,35.804187
1173,-121.388053,35.823482999999996
1174,-121.406823,35.844623
1175,-121.413146,35.855315999999995
1176,-121.42695499999999,35.860102999999995
1177,-121.439584,35.866949999999996
1178,-121.462264,35.885618
1179,-121.461227,35.896906
1180,-121.463452,35.904416
1181,-121.47243499999999,35.919889999999995
1182,-121.48620000000001,35.970348
1183,-121.503112,36.000299
1184,-121.51159,36.006598
1185,-121.531876,36.014368
1186,-121.553716,36.019798
1187,-121.569612,36.021539
1188,-121.574602,36.025155999999996
1189,-121.590395,36.050363
1190,-121.58918299999999,36.053775
1191,-121.59285299999999,36.065062
1192,-121.60684499999999,36.072064999999995
1193,-121.618672,36.087767
1194,-121.62200899999999,36.099695
1195,-121.629634,36.114452
1196,-121.680145,36.165818
1197,-121.717176,36.195146
1198,-121.77985100000001,36.227407
1199,-121.79705899999999,36.234210999999995
1200,-121.806979,36.232907
1201,-121.813734,36.234235
1202,-121.826425,36.241859999999996
1203,-121.835785,36.250748
1204,-121.83935,36.260478
1205,-121.851967,36.277831
1206,-121.874797,36.289063999999996
1207,-121.888491,36.30281
1208,-121.894714,36.317806
1209,-121.892917,36.340427999999996
1210,-121.905446,36.358269
1211,-121.902669,36.363901
1212,-121.901813,36.381879
1213,-121.903195,36.393603
1214,-121.90565699999999,36.398206
1215,-121.914378,36.404344
1216,-121.917463,36.414809
1217,-121.91474,36.425889999999995
1218,-121.9255,36.453918
1219,-121.937205,36.472488
1220,-121.94003766700901,36.4809402400819
1221,-121.94160000000001,36.485602
1222,-121.939216,36.496896
1223,-121.938763,36.506423
1224,-121.943678,36.511801999999996
1225,-121.944666,36.521861
1226,-121.928769,36.523147
1227,-121.925937,36.525172999999995
1228,-121.932508,36.559934999999996
1229,-121.942533,36.566435
1230,-121.949659,36.567602
1231,-121.95146,36.564009
1232,-121.957335,36.564482
1233,-121.972594,36.57337
1234,-121.97859199999999,36.580487999999995
1235,-121.970427,36.582754
1236,-121.941666,36.618058999999995
1237,-121.938551,36.633908
1238,-121.93643,36.636745999999995
1239,-121.929666,36.636959
1240,-121.923866,36.634558999999996
1241,-121.890164,36.609259
1242,-121.88906399999999,36.601759
1243,-121.886764,36.601459
1244,-121.871364,36.604559
1245,-121.860604,36.611135999999995
1246,-121.842263,36.630058999999996
1247,-121.831995,36.644856
1248,-121.825052,36.657207
1249,-121.81446199999999,36.682857999999996
1250,-121.807062,36.714157
1251,-121.805643,36.750239
1252,-121.78827799999999,36.803993999999996
1253,-121.791544,36.815186
1254,-121.80936299999999,36.848653999999996
1255,-121.810551858284,36.8506482495196
1256,-121.827664,36.879353
1257,-121.862266,36.931551999999996
1258,-121.880167,36.950151
1259,-121.894667,36.961850999999996
1260,-121.906468,36.96895
1261,-121.930069,36.97815
1262,-121.93947,36.978049999999996
1263,-121.95167000000001,36.97145
1264,-121.972771,36.954150999999996
1265,-121.975871,36.954051
1266,-121.983896,36.958726999999996
1267,-122.012373,36.964549999999996
1268,-122.02337299999999,36.96215
1269,-122.027174,36.95115
1270,-122.050122,36.948523
1271,-122.06642099999999,36.948271
1272,-122.06894563398,36.9487611830101
1273,-122.105976,36.955951
1274,-122.140578,36.97495
1275,-122.155078,36.98085
1276,-122.186879,37.00345
1277,-122.20618,37.013949
1278,-122.25218100000001,37.059447999999996
1279,-122.260481,37.072548
1280,-122.284882,37.101746999999996
1281,-122.292973615833,37.1073182889556
1282,-122.306139,37.116383
1283,-122.313907,37.118161
1284,-122.322971,37.11546
1285,-122.330463,37.115338
1286,-122.337071,37.117382
1287,-122.33885599999999,37.120854
1288,-122.337085,37.130795
1289,-122.337833,37.135936
1290,-122.344029,37.144099
1291,-122.359791,37.155574
1292,-122.36179,37.163593
1293,-122.367085,37.172816999999995
1294,-122.37926999999999,37.181128
1295,-122.390599,37.182988
1296,-122.397065,37.187249
1297,-122.405073,37.195791
1298,-122.407181,37.219465
1299,-122.408982,37.225258
1300,-122.41582199999999,37.232839
1301,-122.419113,37.24147
1302,-122.418452,37.248521
1303,-122.411686,37.265844
1304,-122.40476469464801,37.313374125966895
1305,-122.40132299999999,37.337008999999995
1306,-122.40084999999999,37.359224999999995
1307,-122.409258,37.374804999999995
1308,-122.42328599999999,37.392542
1309,-122.443687,37.435941
1310,-122.445987,37.461541
1311,-122.452087,37.48054
1312,-122.467888,37.49814
1313,-122.472388,37.50054
1314,-122.485888,37.494641
1315,-122.486749307094,37.494390271444594
1316,-122.49378899999999,37.492340999999996
1317,-122.499289,37.495340999999996
1318,-122.516689,37.521339999999995
1319,-122.519533,37.537302
1320,-122.516589,37.544939
1321,-122.51478900000001,37.546139
1322,-122.513688,37.552239
1323,-122.518088,37.576138
1324,-122.517187,37.590637
1325,-122.501386,37.599637
1326,-122.496786,37.612136
1327,-122.494085,37.644034999999995
1328,-122.49543075507701,37.665175171821495
1329,-122.49678399999999,37.686433
1330,-122.502426880724,37.7081329861058
1331,-122.506483,37.723731
1332,-122.507844510976,37.735464501593995
1333,-122.511983,37.77113
1334,-122.514483,37.780829
1335,-122.50531,37.788312
1336,-122.492883,37.787929
1337,-122.485783,37.790628999999996
1338,-122.478083,37.810828
1339,-122.470336,37.808671
1340,-122.463793,37.804653
1341,-122.42594199999999,37.810978999999996
1342,-122.42504116215702,37.811001508766
1343,-122.407452,37.811440999999995
1344,-122.398139,37.80563
1345,-122.385323,37.790724
1346,-122.375854,37.734978999999996
1347,-122.370094,37.732330999999995
1348,-122.36769699999999,37.734943
1349,-122.365478,37.734621
1350,-122.356784,37.729504999999996
1351,-122.361749,37.71501
1352,-122.370411,37.717572
1353,-122.391375121004,37.708331
1354,-122.39319,37.707530999999996
1355,-122.387626,37.67906
1356,-122.374291,37.662206
1357,-122.3756,37.652389
1358,-122.37789000000001,37.650425
1359,-122.387381,37.648461999999995
1360,-122.386072,37.637662
1361,-122.365455,37.626208
1362,-122.35531,37.615736
1363,-122.358583,37.611155
1364,-122.370364,37.614427
1365,-122.373309,37.613772999999995
1366,-122.378545,37.605592
1367,-122.360219,37.592501
1368,-122.317676,37.590865
1369,-122.31538499999999,37.587264999999995
1370,-122.315713,37.583666
1371,-122.30589499999999,37.575483999999996
1372,-122.262698,37.572866
1373,-122.251898,37.566320999999995
1374,-122.244372,37.55814
1375,-122.214264,37.538505
1376,-122.19659300000001,37.537196
1377,-122.194957,37.522469
1378,-122.168449,37.504143
1379,-122.163693387749,37.503045665668
1380,-122.155686,37.501197999999995
1381,-122.149632,37.502671
1382,-122.140142,37.507906999999996
1383,-122.125541,37.494265
1384,-122.11655,37.471209
1385,-122.108706487739,37.466261871117
1386,-122.08993,37.454419
1387,-122.071108,37.452092
1388,-122.060933,37.450834
1389,-122.05985524831101,37.45126177979729
1390,-122.04535096161901,37.4570188023894
1391,-122.044771,37.457249
1392,-122.046554266444,37.4595373585317
1393,-122.059031,37.475547999999996
1394,-122.068539,37.491202
1395,-122.092442,37.499489
1396,-122.111344,37.50758
1397,-122.11144457163401,37.5108510385602
1398,-122.111998,37.528850999999996
1399,-122.128688,37.560594
1400,-122.13392400000001,37.562885
1401,-122.137524,37.567467
1402,-122.144396,37.581866
1403,-122.147014,37.588411
1404,-122.145378,37.600846
1405,-122.14636,37.607391
1406,-122.152905,37.640771
1407,-122.162802519462,37.6672730133697
1408,-122.163049,37.667933
1409,-122.17090400000001,37.676114
1410,-122.179085,37.680040999999996
1411,-122.197411,37.692803999999995
1412,-122.203971,37.697769
1413,-122.213774,37.698695
1414,-122.221628,37.705566999999995
1415,-122.246826,37.72193
1416,-122.255989,37.735673999999996
1417,-122.257953,37.739601
1418,-122.25713400000001,37.745000999999995
1419,-122.25222600000001,37.747619
1420,-122.24493799999999,37.750294
1421,-122.242638,37.753744
1422,-122.253753,37.761218
1423,-122.264101,37.764666999999996
1424,-122.275408,37.76735
1425,-122.28613899999999,37.769458
1426,-122.29399599999999,37.770416
1427,-122.304345,37.774632
1428,-122.31890899999999,37.779039999999995
1429,-122.32915929691902,37.783172558054304
1430,-122.33079000000001,37.78383
1431,-122.330962783411,37.7860343411807
1432,-122.331748,37.796051999999996
1433,-122.335675,37.799652
1434,-122.333711,37.809796999999996
1435,-122.323567,37.823214
1436,-122.317676,37.826814
1437,-122.30622199999999,37.827469
1438,-122.303931,37.830087
1439,-122.303485201935,37.8330960517989
1440,-122.301313,37.847758
1441,-122.31047699999999,37.873937999999995
1442,-122.309986,37.892755
1443,-122.31325799999999,37.89701
1444,-122.313495917826,37.897210726126204
1445,-122.32373,37.905845
1446,-122.33453,37.908791
1447,-122.35711,37.908791
1448,-122.362346,37.904209
1449,-122.367582,37.903881999999996
1450,-122.378709,37.905190999999995
1451,-122.385908,37.908136
1452,-122.38918100000001,37.9101
1453,-122.39049,37.922534999999996
1454,-122.395071,37.927116999999996
1455,-122.40128899999999,37.928426
1456,-122.413725,37.937262
1457,-122.417371,37.943512999999996
1458,-122.430087,37.963114999999995
1459,-122.42976,37.965405
1460,-122.415361,37.963114999999995
1461,-122.411761,37.960497
1462,-122.408383,37.957544
1463,-122.399832,37.956009
1464,-122.39217099999999,37.969992999999995
1465,-122.367582,37.978168
1466,-122.36190500000001,37.989990999999996
1467,-122.363001,37.994375
1468,-122.366928,37.998458
1469,-122.36889099999999,38.007948
1470,-122.367909,38.01253
1471,-122.363655,38.014165999999996
1472,-122.359493,38.009941
1473,-122.340093,38.003693999999996
1474,-122.331912,38.00533
1475,-122.331100444013,38.005895609436294
1476,-122.321112,38.012857
1477,-122.315549,38.013511
1478,-122.300823,38.010892999999996
1479,-122.283478,38.022673999999995
1480,-122.27332423000101,38.033472445990796
1481,-122.262861,38.0446
1482,-122.262861,38.051473
1483,-122.26587212142701,38.058271990490695
1484,-122.26666850460501,38.0600701915224
1485,-122.273006,38.07438
1486,-122.282824,38.082889
1487,-122.301804,38.105142
1488,-122.317293,38.112038
1489,-122.36876,38.135646
1490,-122.393588,38.143449
1491,-122.39740598374101,38.1417489255618
1492,-122.409798,38.136230999999995
1493,-122.439577,38.116923
1494,-122.450377,38.116268999999996
1495,-122.454958,38.118887
1496,-122.484411,38.114959999999996
1497,-122.489974,38.112013999999995
1498,-122.490726960382,38.1097551188534
1499,-122.491283,38.108087
1500,-122.489974,38.096961
1501,-122.486702,38.090088
1502,-122.483757,38.071762
1503,-122.492265,38.056381
1504,-122.499465,38.032165
1505,-122.497828,38.019402
1506,-122.494556,38.015147999999996
1507,-122.481466,38.007621
1508,-122.462812,38.003367
1509,-122.452995,37.996167
1510,-122.448413,37.988313
1511,-122.448413,37.984713
1512,-122.456595,37.978823
1513,-122.462485,37.981441
1514,-122.471975,37.981767999999995
1515,-122.488665,37.966713999999996
1516,-122.490302,37.964751
1517,-122.490302,37.959188
1518,-122.487684,37.948716
1519,-122.480484,37.945443
1520,-122.479175,37.941516
1521,-122.48572,37.937588999999996
1522,-122.499465,37.939225
1523,-122.503064,37.936606999999995
1524,-122.503064,37.928753
1525,-122.493574,37.921881
1526,-122.486375,37.921881
1527,-122.478193,37.918608
1528,-122.471975,37.910427
1529,-122.472303,37.902573
1530,-122.458558,37.894064
1531,-122.448413,37.893409999999996
1532,-122.43925,37.883919999999996
1533,-122.438268,37.880973999999995
1534,-122.45005,37.871157
1535,-122.462158,37.868866
1536,-122.483431,37.890098
1537,-122.501019,37.893662
1538,-122.49626599999999,37.870774999999995
1539,-122.483102,37.863957
1540,-122.476473,37.832513
1541,-122.479151,37.825427999999995
1542,-122.483483,37.826727999999996
1543,-122.505383,37.822128
1544,-122.529185,37.819027999999996
1545,-122.537285,37.830328
1546,-122.548986,37.836227
1547,-122.561487,37.851827
1548,-122.584289,37.859227
1549,-122.60129,37.875126
1550,-122.627113,37.88608
1551,-122.639977,37.897349
1552,-122.656519,37.904519
1553,-122.678474,37.906604
1554,-122.682171,37.90645
1555,-122.693569,37.901171
1556,-122.70264,37.89382
1557,-122.727297,37.904626
1558,-122.732898,37.920224999999995
1559,-122.736898,37.925824999999996
1560,-122.754606,37.935527
1561,-122.766138,37.938004
1562,-122.783244,37.951333999999996
1563,-122.791739,37.969422
1564,-122.797405,37.976656999999996
1565,-122.821383,37.996735
1566,-122.856573,38.016717
1567,-122.882114,38.025273
1568,-122.939711,38.031908
1569,-122.956811,38.02872
1570,-122.97237799999999,38.020247
1571,-122.981776,38.009119
1572,-122.98238599999999,38.004273999999995
1573,-122.980147,38.000831
1574,-122.976764,37.99568
1575,-122.97439,37.992429
1576,-123.024066,37.994878
1577,-123.020562,37.999544
1578,-123.016303,38.001691
1579,-123.011533,38.003437999999996
1580,-122.99242,38.041758
1581,-122.960889,38.112961999999996
1582,-122.952086,38.138562
1583,-122.949074,38.15406
1584,-122.949626,38.164041
1585,-122.953629,38.17567
1586,-122.965408,38.187113
1587,-122.96637,38.198513999999996
1588,-122.96811199999999,38.202428
1589,-122.991953,38.233185
1590,-122.993959,38.237601999999995
1591,-122.993235,38.239686
1592,-122.987149,38.237538
1593,-122.968569,38.242878999999995
1594,-122.967203,38.250690999999996
1595,-122.977082,38.267902
1596,-122.986319,38.273164
1597,-122.994603,38.283096
1598,-122.997106,38.289457999999996
1599,-123.00291120126201,38.2957083549502
1600,-123.004122,38.297011999999995
1601,-123.024333,38.310573
1602,-123.038742,38.313576
1603,-123.051061,38.310693
1604,-123.053476,38.305721999999996
1605,-123.052021,38.302246
1606,-123.053504,38.299385
1607,-123.058239,38.298355
1608,-123.063671,38.302178
1609,-123.07468399999999,38.322573999999996
1610,-123.068437,38.33521
1611,-123.068265,38.359865
1612,-123.085572,38.390525
1613,-123.103706,38.415541
1614,-123.122379,38.437314
1615,-123.128825,38.450418
1616,-123.145325,38.459421999999996
1617,-123.166428,38.474947
1618,-123.202277,38.494313999999996
1619,-123.249797,38.511044999999996
1620,-123.287156,38.540223
1621,-123.297151,38.543451999999995
1622,-123.33189899999999,38.565542
1623,-123.343338,38.590008
1624,-123.34961200000001,38.596804999999996
1625,-123.371876,38.607234999999996
1626,-123.379303,38.621953
1627,-123.398166,38.647044
1628,-123.40301,38.649449
1629,-123.405663,38.656729
1630,-123.43272,38.687131
1631,-123.441774,38.699743999999995
1632,-123.461291,38.717000999999996
1633,-123.490021,38.732213
1634,-123.51478399999999,38.741966
1635,-123.52515199999999,38.753800999999996
1636,-123.533535,38.768408
1637,-123.541837,38.776764
1638,-123.57198700000001,38.798189
1639,-123.579856,38.802835
1640,-123.58637999999999,38.802856999999996
1641,-123.600221,38.814115
1642,-123.601569,38.81899
1643,-123.605317,38.822765
1644,-123.638637,38.843865
1645,-123.642676,38.844004999999996
1646,-123.647387,38.845472
1647,-123.65221199999999,38.854582
1648,-123.654696,38.865638
1649,-123.659846,38.872529
1650,-123.688099,38.893594
1651,-123.71054,38.91323
1652,-123.725367,38.917438
1653,-123.72763,38.929500000000004
1654,-123.726315,38.936367
1655,-123.738886,38.954119999999996
1656,-123.73289199999999,38.954994
1657,-123.729053,38.956666999999996
1658,-123.721347,38.963879
1659,-123.711149,38.977315999999995
1660,-123.6969,39.004401
1661,-123.69074,39.021293
1662,-123.690095,39.031157
1663,-123.693969,39.057362999999995
1664,-123.713392,39.108422
1665,-123.72150500000001,39.125327
1666,-123.735936,39.139644
1667,-123.73791299999999,39.143442
1668,-123.742221,39.164885
1669,-123.76101,39.191595
1670,-123.765891,39.193657
1671,-123.774998,39.212083
1672,-123.777368,39.237214
1673,-123.787893,39.264327
1674,-123.798991,39.271355
1675,-123.803848,39.278771
1676,-123.801757,39.28353
1677,-123.80308099999999,39.291747
1678,-123.811387,39.312825
1679,-123.808772,39.324368
1680,-123.817369,39.3388
1681,-123.822085,39.343857
1682,-123.825331,39.360814
1683,-123.826306,39.36871
1684,-123.822325,39.379987
1685,-123.821887,39.406808999999996
1686,-123.81469,39.446538
1687,-123.795639,39.492215
1688,-123.78417,39.509419
1689,-123.778521,39.521477999999995
1690,-123.766475,39.552803
1691,-123.76721,39.559852
1692,-123.787417,39.604552
1693,-123.78354,39.609517
1694,-123.782322,39.621486
1695,-123.78636,39.659932
1696,-123.792659,39.684121999999995
1697,-123.80820800000001,39.710715
1698,-123.824744,39.718128
1699,-123.829545,39.723071
1700,-123.831599,39.730629
1701,-123.835092,39.738768
1702,-123.838089,39.752409
1703,-123.83715,39.776232
1704,-123.839797,39.795637
1705,-123.851714,39.832041
1706,-123.853764,39.8341
1707,-123.881458,39.845422
1708,-123.907664,39.863028
1709,-123.915142,39.875313
1710,-123.915853,39.881114
1711,-123.930047,39.909697
1712,-123.95495199999999,39.922373
1713,-123.962655,39.937635
1714,-123.980031,39.962458
1715,-123.99586,39.973045
1716,-124.02393814948901,40.0012844214495
1717,-124.035904,40.013318999999996
1718,-124.056408,40.024305
1719,-124.065069,40.024785
1720,-124.068908,40.021307
1721,-124.072509,40.022656999999995
1722,-124.079983,40.029773
1723,-124.080709,40.066109999999995
1724,-124.087086,40.078441999999995
1725,-124.11054899999999,40.103764999999996
1726,-124.139952,40.11635
1727,-124.170767,40.124207
1728,-124.187874,40.130542
1729,-124.214895,40.160902
1730,-124.231095,40.171580999999996
1731,-124.258405,40.184277
1732,-124.296497,40.208816
1733,-124.32091199999999,40.226617
1734,-124.327691,40.23737
1735,-124.34307,40.243978999999996
1736,-124.352715,40.250453
1737,-124.363414,40.260974
1738,-124.36363399999999,40.276212
1739,-124.347853,40.314634
1740,-124.353124,40.331424999999996
1741,-124.356595,40.335015999999996
1742,-124.362796,40.350046
1743,-124.365357,40.374855
1744,-124.373599,40.392922999999996
1745,-124.379082,40.398827999999995
1746,-124.391496,40.407047
1747,-124.402623,40.422104999999995
1748,-124.409591,40.438075999999995
1749,-124.408601,40.443200999999995
